#processed=recalibrated
#recalibration_method=auto
#sample=pure water, later delay time (synthetic example)
m/z,intensity
365.262155,0.0363876
365.284781,0.0344597
365.307408,0.0296874
365.330036,0.0264523
365.352665,0.0232013
365.375294,0.0204005
365.397924,0.0172338
365.420554,0.0158386
365.443185,0.0129516
365.465817,0.0119361
365.488450,0.0108843
365.511083,0.0088425
365.533717,0.0096358
365.556352,0.0098901
365.578987,0.0077181
365.601624,0.0077860
365.624261,0.0079007
365.646898,0.0090422
365.669536,0.0078323
365.692175,0.0085198
365.714815,0.0071511
365.737455,0.0078685
365.760096,0.0080934
365.782738,0.0076216
365.805381,0.0078179
365.828024,0.0075943
365.850668,0.0073954
365.873312,0.0091794
365.895958,0.0079365
365.918604,0.0074368
365.941250,0.0077524
365.963898,0.0070000
365.986546,0.0070582
366.009194,0.0075447
366.031844,0.0082043
366.054494,0.0073733
366.077145,0.0087556
366.099797,0.0084304
366.122449,0.0070000
366.145102,0.0073748
366.167756,0.0086335
366.190410,0.0079113
366.213065,0.0084786
366.235721,0.0088792
366.258378,0.0088365
366.281035,0.0087551
366.303693,0.0080637
366.326351,0.0077845
366.349011,0.0087181
366.371671,0.0084854
366.394331,0.0093470
366.416993,0.0081248
366.439655,0.0071323
366.462318,0.0072913
366.484981,0.0088870
366.507646,0.0083153
366.530311,0.0079095
366.552976,0.0074163
366.575643,0.0075783
366.598310,0.0084288
366.620977,0.0080746
366.643646,0.0077227
366.666315,0.0073730
366.688985,0.0086063
366.711655,0.0077896
366.734327,0.0079676
366.756999,0.0089161
366.779671,0.0071793
366.802345,0.0079333
366.825019,0.0079539
366.847694,0.0070000
366.870369,0.0073315
366.893045,0.0076312
366.915722,0.0072362
366.938400,0.0074502
366.961078,0.0085689
366.983757,0.0090302
367.006437,0.0075662
367.029117,0.0088877
367.051798,0.0087989
367.074480,0.0096983
367.097163,0.0098587
367.119846,0.0091853
367.142530,0.0096205
367.165214,0.0098324
367.187900,0.0094949
367.210586,0.0088996
367.233272,0.0078543
367.255960,0.0088819
367.278648,0.0082798
367.301337,0.0089498
367.324026,0.0082842
367.346717,0.0082371
367.369408,0.0089840
367.392099,0.0093361
367.414792,0.0088487
367.437485,0.0084594
367.460178,0.0084013
367.482873,0.0094755
367.505568,0.0076595
367.528264,0.0081018
367.550960,0.0076889
367.573658,0.0077497
367.596356,0.0083924
367.619054,0.0079342
367.641754,0.0072328
367.664454,0.0080374
367.687154,0.0073705
367.709856,0.0070341
367.732558,0.0075888
367.755261,0.0082592
367.777965,0.0073656
367.800669,0.0075197
367.823374,0.0090515
367.846080,0.0086764
367.868786,0.0078080
367.891493,0.0084099
367.914201,0.0075238
367.936909,0.0079960
367.959618,0.0085614
367.982328,0.0070000
368.005039,0.0081841
368.027750,0.0080725
368.050462,0.0082845
368.073175,0.0073310
368.095888,0.0082243
368.118603,0.0086617
368.141317,0.0073138
368.164033,0.0070000
368.186749,0.0075994
368.209466,0.0080306
368.232184,0.0084994
368.254902,0.0082101
368.277621,0.0082118
368.300341,0.0085235
368.323061,0.0085833
368.345782,0.0083711
368.368504,0.0074604
368.391227,0.0078709
368.413950,0.0080123
368.436674,0.0074463
368.459399,0.0080122
368.482124,0.0081585
368.504850,0.0081882
368.527577,0.0087424
368.550304,0.0086842
368.573032,0.0081826
368.595761,0.0080587
368.618491,0.0078793
368.641221,0.0079317
368.663952,0.0084288
368.686684,0.0091121
368.709416,0.0084208
368.732149,0.0088341
368.754883,0.0093531
368.777618,0.0105968
368.800353,0.0116177
368.823089,0.0128326
368.845825,0.0162416
368.868562,0.0175320
368.891300,0.0215756
368.914039,0.0230069
368.936779,0.0268017
368.959519,0.0269879
368.982259,0.0286165
369.005001,0.0322774
369.027743,0.0300523
369.050486,0.0294777
369.073230,0.0286883
369.095974,0.0255242
369.118719,0.0252218
369.141465,0.0222280
369.164211,0.0198561
369.186958,0.0181902
369.209706,0.0166824
369.232455,0.0155234
369.255204,0.0140793
369.277954,0.0117988
369.300705,0.0101737
369.323456,0.0097492
369.346208,0.0089514
369.368961,0.0090421
369.391714,0.0094086
369.414468,0.0073585
369.437223,0.0080056
369.459979,0.0075648
369.482735,0.0079604
369.505492,0.0080170
369.528250,0.0079013
369.551008,0.0082385
369.573767,0.0074994
369.596527,0.0073620
369.619287,0.0079623
369.642048,0.0084499
369.664810,0.0080940
369.687573,0.0089903
369.710336,0.0079306
369.733100,0.0071260
369.755865,0.0088103
369.778630,0.0077842
369.801396,0.0076622
369.824163,0.0080638
369.846931,0.0087881
369.869699,0.0075828
369.892468,0.0072721
369.915237,0.0075662
369.938008,0.0090080
369.960779,0.0084093
369.983550,0.0079861
370.006323,0.0080072
370.029096,0.0086906
370.051870,0.0080712
370.074644,0.0084598
370.097420,0.0087397
370.120196,0.0090615
370.142972,0.0087911
370.165749,0.0070000
370.188528,0.0084657
370.211306,0.0086540
370.234086,0.0077752
370.256866,0.0079712
370.279647,0.0073992
370.302428,0.0072852
370.325210,0.0080136
370.347993,0.0079933
370.370777,0.0085811
370.393561,0.0082810
370.416346,0.0074642
370.439132,0.0076563
370.461919,0.0084139
370.484706,0.0086047
370.507494,0.0076887
370.530282,0.0082533
370.553072,0.0070000
370.575862,0.0078410
370.598652,0.0078495
370.621444,0.0071449
370.644236,0.0094865
370.667029,0.0084301
370.689822,0.0079322
370.712616,0.0082321
370.735411,0.0076602
370.758207,0.0078035
370.781003,0.0082914
370.803800,0.0078611
370.826598,0.0088047
370.849396,0.0074231
370.872195,0.0083150
370.894995,0.0081521
370.917796,0.0075598
370.940597,0.0078323
370.963399,0.0089229
370.986201,0.0083746
371.009005,0.0082299
371.031809,0.0080463
371.054613,0.0079453
371.077419,0.0080865
371.100225,0.0074964
371.123032,0.0085560
371.145839,0.0076846
371.168648,0.0084609
371.191456,0.0086472
371.214266,0.0080221
371.237076,0.0079374
371.259887,0.0075811
371.282699,0.0080797
371.305512,0.0085966
371.328325,0.0086048
371.351139,0.0072074
371.373953,0.0076367
371.396769,0.0087724
371.419585,0.0075617
371.442401,0.0079127
371.465219,0.0093626
371.488037,0.0079931
371.510855,0.0076641
371.533675,0.0076949
371.556495,0.0078910
371.579316,0.0071530
371.602138,0.0082492
371.624960,0.0086496
371.647783,0.0080151
371.670606,0.0078795
371.693431,0.0078910
371.716256,0.0079993
371.739082,0.0076843
371.761908,0.0074957
371.784735,0.0070822
371.807563,0.0074051
371.830392,0.0088523
371.853221,0.0087669
371.876051,0.0078928
371.898882,0.0070331
371.921713,0.0080902
371.944546,0.0078141
371.967378,0.0080417
371.990212,0.0070000
372.013046,0.0074717
372.035881,0.0079490
372.058717,0.0073593
372.081553,0.0084931
372.104390,0.0084214
372.127228,0.0080697
372.150066,0.0093468
372.172905,0.0091257
372.195745,0.0080313
372.218586,0.0076074
372.241427,0.0076530
372.264269,0.0082502
372.287112,0.0074699
372.309955,0.0086692
372.332799,0.0087312
372.355644,0.0086325
372.378489,0.0077800
372.401335,0.0083878
372.424182,0.0089458
372.447030,0.0076503
372.469878,0.0116712
372.492727,0.0114669
372.515577,0.0130144
372.538427,0.0137513
372.561278,0.0147867
372.584130,0.0146716
372.606983,0.0173189
372.629836,0.0180888
372.652690,0.0194842
372.675544,0.0188887
372.698400,0.0183528
372.721256,0.0160886
372.744112,0.0160289
372.766970,0.0155701
372.789828,0.0137354
372.812687,0.0127392
372.835546,0.0126535
372.858406,0.0109566
372.881267,0.0097085
372.904129,0.0095082
372.926991,0.0091646
372.949854,0.0087397
372.972718,0.0092752
372.995582,0.0088415
373.018448,0.0085887
373.041313,0.0087276
373.064180,0.0071735
373.087047,0.0076001
373.109915,0.0082565
373.132784,0.0098232
373.155653,0.0076057
373.178523,0.0075318
373.201394,0.0092494
373.224265,0.0070000
373.247138,0.0074740
373.270010,0.0080077
373.292884,0.0079776
373.315758,0.0075682
373.338633,0.0083851
373.361509,0.0084645
373.384385,0.0075769
373.407262,0.0078117
373.430140,0.0070000
373.453019,0.0080646
373.475898,0.0084247
373.498778,0.0089165
373.521658,0.0083822
373.544539,0.0080737
373.567421,0.0084975
373.590304,0.0075961
373.613188,0.0075959
373.636072,0.0089840
373.658956,0.0084102
373.681842,0.0070230
373.704728,0.0074627
373.727615,0.0079120
373.750503,0.0077941
373.773391,0.0075597
373.796280,0.0078004
373.819170,0.0083589
373.842060,0.0083361
373.864951,0.0077943
373.887843,0.0077152
373.910736,0.0078699
373.933629,0.0076577
373.956523,0.0081455
373.979417,0.0083852
374.002313,0.0080357
374.025209,0.0081735
374.048106,0.0073171
374.071003,0.0084070
374.093901,0.0080727
374.116800,0.0095350
374.139700,0.0076831
374.162600,0.0078433
374.185501,0.0081831
374.208402,0.0078225
374.231305,0.0076364
374.254208,0.0084116
374.277112,0.0076637
374.300016,0.0082310
374.322921,0.0083978
374.345827,0.0070000
374.368734,0.0070000
374.391641,0.0075676
374.414549,0.0073148
374.437458,0.0078612
374.460367,0.0078422
374.483277,0.0074824
374.506188,0.0082103
374.529099,0.0070299
374.552012,0.0088181
374.574924,0.0091452
374.597838,0.0079687
374.620752,0.0081345
374.643667,0.0079056
374.666583,0.0087780
374.689499,0.0083924
374.712417,0.0091025
374.735334,0.0077549
374.758253,0.0075197
374.781172,0.0073177
374.804092,0.0090884
374.827013,0.0077060
374.849934,0.0079876
374.872856,0.0070000
374.895779,0.0072942
374.918702,0.0081557
374.941626,0.0085304
374.964551,0.0077316
374.987477,0.0073440
375.010403,0.0074575
375.033330,0.0089832
375.056258,0.0071757
375.079186,0.0080466
375.102115,0.0072279
375.125045,0.0074316
375.147975,0.0084030
375.170906,0.0091029
375.193838,0.0079428
375.216771,0.0077336
375.239704,0.0083641
375.262638,0.0093995
375.285573,0.0070000
375.308508,0.0080980
375.331444,0.0070000
375.354381,0.0073889
375.377318,0.0075771
375.400257,0.0076684
375.423195,0.0088658
375.446135,0.0081891
375.469075,0.0079525
375.492016,0.0081614
375.514958,0.0078257
375.537900,0.0079213
375.560844,0.0075812
375.583787,0.0086062
375.606732,0.0082506
375.629677,0.0085666
375.652623,0.0084634
375.675570,0.0081722
375.698517,0.0080458
375.721465,0.0088325
375.744414,0.0077124
375.767363,0.0078338
375.790313,0.0079352
375.813264,0.0070000
375.836216,0.0079251
375.859168,0.0082532
375.882121,0.0071054
375.905074,0.0081119
375.928029,0.0081941
375.950984,0.0081971
375.973939,0.0083975
375.996896,0.0077273
376.019853,0.0090123
376.042811,0.0079000
376.065769,0.0078543
376.088729,0.0088050
376.111689,0.0076080
376.134649,0.0082410
376.157611,0.0083632
376.180573,0.0075031
376.203535,0.0081324
376.226499,0.0086853
376.249463,0.0089668
376.272428,0.0070000
376.295394,0.0074096
376.318360,0.0082912
376.341327,0.0075330
376.364295,0.0087707
376.387263,0.0078105
376.410232,0.0076943
376.433202,0.0086708
376.456172,0.0070000
376.479143,0.0073510
376.502115,0.0093412
376.525088,0.0090407
376.548061,0.0083821
376.571035,0.0072233
376.594010,0.0077796
376.616985,0.0074985
376.639962,0.0074409
376.662938,0.0080507
376.685916,0.0082421
376.708894,0.0081854
376.731873,0.0086616
376.754853,0.0090247
376.777833,0.0077970
376.800814,0.0082739
376.823796,0.0079879
376.846778,0.0070000
376.869761,0.0077999
376.892745,0.0077995
376.915730,0.0070000
376.938715,0.0070000
376.961701,0.0088400
376.984688,0.0078820
377.007675,0.0070000
377.030663,0.0092973
377.053652,0.0090834
377.076641,0.0078599
377.099631,0.0076747
377.122622,0.0070000
377.145614,0.0090656
377.168606,0.0080136
377.191599,0.0074479
377.214593,0.0080169
377.237587,0.0077333
377.260582,0.0079692
377.283578,0.0073963
377.306574,0.0070704
377.329572,0.0076053
377.352569,0.0074801
377.375568,0.0084051
377.398567,0.0078277
377.421567,0.0082579
377.444568,0.0076026
377.467569,0.0081584
377.490571,0.0072457
377.513574,0.0070000
377.536578,0.0072419
377.559582,0.0072287
377.582587,0.0071279
377.605593,0.0070000
377.628599,0.0086070
377.651606,0.0080782
377.674614,0.0084381
377.697622,0.0080783
377.720631,0.0070000
377.743641,0.0077421
377.766651,0.0088334
377.789663,0.0076695
377.812675,0.0082422
377.835687,0.0091930
377.858701,0.0078054
377.881715,0.0070000
377.904729,0.0080966
377.927745,0.0089617
377.950761,0.0076640
377.973778,0.0079749
377.996795,0.0073783
378.019814,0.0076452
378.042833,0.0075700
378.065852,0.0076218
378.088873,0.0082012
378.111894,0.0083590
378.134915,0.0088408
378.157938,0.0081306
378.180961,0.0086547
378.203985,0.0086839
378.227010,0.0081068
378.250035,0.0072749
378.273061,0.0090339
378.296088,0.0078448
378.319115,0.0081643
378.342143,0.0070000
378.365172,0.0081386
378.388201,0.0081894
378.411232,0.0087983
378.434262,0.0079527
378.457294,0.0092562
378.480326,0.0088985
378.503359,0.0070000
378.526393,0.0084088
378.549427,0.0082261
378.572463,0.0081860
378.595498,0.0079724
378.618535,0.0084443
378.641572,0.0091502
378.664610,0.0077806
378.687649,0.0072534
378.710688,0.0089671
378.733728,0.0078084
378.756769,0.0075301
378.779810,0.0085168
378.802852,0.0090143
378.825895,0.0080104
378.848939,0.0079366
378.871983,0.0088306
378.895028,0.0086044
378.918074,0.0106312
378.941120,0.0144306
378.964167,0.0175583
378.987215,0.0234714
379.010263,0.0331706
379.033312,0.0468115
379.056362,0.0617034
379.079413,0.0801579
379.102464,0.1055565
379.125516,0.1309000
379.148569,0.1515317
379.171622,0.1751886
379.194676,0.1933628
379.217731,0.2005270
379.240786,0.1996848
379.263843,0.1960608
379.286900,0.1821919
379.309957,0.1717393
379.333015,0.1571962
379.356074,0.1352055
379.379134,0.1171811
379.402194,0.0978147
379.425256,0.0806086
379.448317,0.0654885
379.471380,0.0527876
379.494443,0.0419620
379.517507,0.0315464
379.540572,0.0262864
379.563637,0.0210981
379.586703,0.0160572
379.609770,0.0123600
379.632837,0.0109652
379.655905,0.0100474
379.678974,0.0090926
379.702044,0.0081319
379.725114,0.0083225
379.748185,0.0070000
379.771256,0.0092551
379.794329,0.0072263
379.817402,0.0079395
379.840476,0.0082218
379.863550,0.0070000
379.886625,0.0070000
379.909701,0.0074379
379.932778,0.0078207
379.955855,0.0085669
379.978933,0.0081409
380.002011,0.0093469
380.025091,0.0075101
380.048171,0.0096871
380.071252,0.0089055
380.094333,0.0077528
380.117415,0.0100690
380.140498,0.0098938
380.163582,0.0099049
380.186666,0.0099708
380.209751,0.0094391
380.232837,0.0109355
380.255923,0.0098918
380.279010,0.0108212
380.302098,0.0103949
380.325186,0.0089579
380.348276,0.0096750
380.371366,0.0092049
380.394456,0.0091010
380.417547,0.0090425
380.440639,0.0089937
380.463732,0.0091456
380.486826,0.0086242
380.509920,0.0085165
380.533015,0.0070000
380.556110,0.0087202
380.579206,0.0094949
380.602303,0.0082223
380.625401,0.0092138
380.648499,0.0073942
380.671598,0.0085898
380.694698,0.0076564
380.717798,0.0080805
380.740900,0.0075722
380.764001,0.0079637
380.787104,0.0090887
380.810207,0.0084613
380.833311,0.0092197
380.856416,0.0086525
380.879521,0.0094808
380.902627,0.0084502
380.925734,0.0105094
380.948841,0.0117569
380.971950,0.0133952
380.995058,0.0165867
381.018168,0.0196465
381.041278,0.0216328
381.064389,0.0255692
381.087501,0.0285291
381.110613,0.0315430
381.133726,0.0330516
381.156840,0.0343982
381.179955,0.0360019
381.203070,0.0349308
381.226186,0.0335527
381.249302,0.0316175
381.272420,0.0292958
381.295538,0.0260637
381.318656,0.0239171
381.341776,0.0205277
381.364896,0.0197914
381.388017,0.0170741
381.411138,0.0145737
381.434260,0.0137225
381.457383,0.0118428
381.480507,0.0113540
381.503631,0.0102906
381.526756,0.0093483
381.549882,0.0087230
381.573008,0.0087702
381.596136,0.0080907
381.619263,0.0082908
381.642392,0.0077327
381.665521,0.0073253
381.688651,0.0085105
381.711782,0.0075883
381.734913,0.0081686
381.758045,0.0070000
381.781178,0.0077481
381.804311,0.0090277
381.827445,0.0079079
381.850580,0.0077466
381.873716,0.0079875
381.896852,0.0071557
381.919989,0.0086970
381.943127,0.0076400
381.966265,0.0092062
381.989404,0.0070000
382.012544,0.0088338
382.035684,0.0087877
382.058826,0.0081524
382.081967,0.0100779
382.105110,0.0073363
382.128253,0.0078985
382.151397,0.0082983
382.174542,0.0080905
382.197687,0.0080696
382.220833,0.0083561
382.243980,0.0077262
382.267128,0.0076176
382.290276,0.0070000
382.313425,0.0088768
382.336574,0.0083672
382.359725,0.0084593
382.382876,0.0085054
382.406028,0.0078173
382.429180,0.0083100
382.452333,0.0085582
382.475487,0.0079740
382.498641,0.0082039
382.521797,0.0079984
382.544953,0.0079020
382.568109,0.0075490
382.591267,0.0081226
382.614425,0.0078504
382.637583,0.0081857
382.660743,0.0082233
382.683903,0.0079297
382.707064,0.0081952
382.730225,0.0078427
382.753387,0.0070000
382.776550,0.0070000
382.799714,0.0082409
382.822878,0.0078016
382.846044,0.0074165
382.869209,0.0072509
382.892376,0.0081552
382.915543,0.0098056
382.938711,0.0084753
382.961879,0.0104595
382.985049,0.0126350
383.008219,0.0133238
383.031389,0.0161940
383.054561,0.0191117
383.077733,0.0237660
383.100906,0.0275677
383.124079,0.0312754
383.147253,0.0348067
383.170428,0.0341100
383.193604,0.0382073
383.216780,0.0369436
383.239957,0.0356734
383.263135,0.0352278
383.286313,0.0310580
383.309492,0.0303329
383.332672,0.0258681
383.355853,0.0237877
383.379034,0.0217998
383.402216,0.0186112
383.425398,0.0172569
383.448582,0.0133973
383.471766,0.0131163
383.494950,0.0124493
383.518136,0.0109152
383.541322,0.0103878
383.564509,0.0098900
383.587696,0.0089658
383.610884,0.0095547
383.634073,0.0084144
383.657263,0.0077338
383.680453,0.0077081
383.703644,0.0082007
383.726836,0.0078543
383.750029,0.0088477
383.773222,0.0073149
383.796416,0.0070653
383.819610,0.0087160
383.842806,0.0084752
383.866001,0.0086183
383.889198,0.0080192
383.912396,0.0088749
383.935594,0.0075989
383.958792,0.0072607
383.981992,0.0084187
384.005192,0.0086521
384.028393,0.0078077
384.051594,0.0090988
384.074797,0.0075046
384.098000,0.0086250
384.121203,0.0086463
384.144408,0.0076218
384.167613,0.0083692
384.190819,0.0086579
384.214025,0.0084369
384.237232,0.0086484
384.260440,0.0070215
384.283649,0.0083883
384.306858,0.0087573
384.330068,0.0080310
384.353279,0.0076968
384.376490,0.0077238
384.399702,0.0073929
384.422915,0.0074982
384.446129,0.0070000
384.469343,0.0085846
384.492558,0.0080296
384.515774,0.0070647
384.538990,0.0089069
384.562207,0.0075080
384.585425,0.0086951
384.608643,0.0079240
384.631862,0.0075344
384.655082,0.0077496
384.678303,0.0077052
384.701524,0.0083711
384.724746,0.0076451
384.747969,0.0089346
384.771192,0.0081620
384.794416,0.0070000
384.817641,0.0074302
384.840866,0.0080876
384.864092,0.0075907
384.887319,0.0091694
384.910547,0.0090838
384.933775,0.0089378
384.957004,0.0081024
384.980234,0.0084033
385.003464,0.0086345
385.026695,0.0080845
385.049927,0.0086361
385.073160,0.0086558
385.096393,0.0083495
385.119627,0.0085787
385.142861,0.0088400
385.166096,0.0095156
385.189332,0.0094157
385.212569,0.0095028
385.235807,0.0100277
385.259045,0.0095958
385.282284,0.0090345
385.305523,0.0086320
